"Date","Price","Open","High","Low","Vol.","Change %"
"12/19/2016","2,215.69","2,233.99","2,235.12","2,215.69","","-0.70%"
"12/16/2016","2,231.41","2,239.08","2,251.23","2,229.30","","-0.26%"
"12/15/2016","2,237.23","2,217.16","2,240.14","2,202.35","","0.37%"
"12/14/2016","2,229.05","2,248.22","2,258.10","2,215.11","","-0.80%"
"12/13/2016","2,247.02","2,225.74","2,247.02","2,215.70","","0.90%"
"12/12/2016","2,226.89","2,219.13","2,242.17","2,210.06","","0.83%"
"12/09/2016","2,208.53","2,211.29","2,220.01","2,197.49","","0.07%"
"12/08/2016","2,207.02","2,168.40","2,207.02","2,167.93","","2.15%"
"12/07/2016","2,160.51","2,154.02","2,165.21","2,148.54","","0.38%"
"12/06/2016","2,152.35","2,159.25","2,177.94","2,151.07","","-0.28%"
"12/05/2016","2,158.33","2,126.93","2,163.39","2,126.93","","1.38%"
"12/02/2016","2,128.99","2,121.12","2,137.82","2,114.91","","0.34%"
"12/01/2016","2,121.87","2,110.69","2,128.70","2,110.69","","0.81%"
"11/30/2016","2,104.91","2,087.81","2,116.38","2,085.84","","0.87%"
"11/29/2016","2,086.84","2,092.13","2,098.00","2,082.71","","-0.37%"
"11/28/2016","2,094.65","2,098.33","2,104.34","2,086.36","","-0.17%"
"11/25/2016","2,098.15","2,101.47","2,106.60","2,088.40","","-0.23%"
"11/24/2016","2,102.97","2,086.56","2,107.96","2,086.56","","0.83%"
"11/23/2016","2,085.75","2,069.18","2,085.75","2,068.61","","0.95%"
"11/22/2016","2,066.18","2,062.98","2,074.89","2,057.70","","0.36%"
"11/21/2016","2,058.77","2,044.20","2,059.67","2,044.20","","1.00%"
"11/18/2016","2,038.29","2,042.23","2,048.19","2,036.29","","-0.22%"
"11/17/2016","2,042.76","2,029.85","2,045.65","2,029.30","","0.68%"
"11/16/2016","2,028.92","2,024.71","2,049.01","2,022.89","","0.59%"
"11/15/2016","2,017.06","2,025.01","2,032.04","2,009.34","","-0.24%"
"11/14/2016","2,021.99","2,034.97","2,047.03","2,017.22","","-0.49%"
"11/11/2016","2,031.92","2,045.22","2,054.42","2,031.92","","-0.59%"
"11/10/2016","2,044.03","2,017.69","2,076.44","2,016.96","","1.61%"
"11/09/2016","2,011.58","1,941.89","2,011.81","1,939.66","","2.22%"
"11/08/2016","1,967.93","1,959.79","1,973.07","1,959.79","","0.78%"
"11/07/2016","1,952.69","1,964.59","1,970.61","1,952.69","","-0.51%"
"11/03/2016","1,962.71","1,970.97","1,971.56","1,957.53","","-0.31%"
"11/02/2016","1,968.77","1,989.37","1,990.22","1,966.35","","-1.41%"
"11/01/2016","1,996.87","1,991.70","2,003.14","1,991.70","","0.36%"
"10/31/2016","1,989.64","1,984.24","1,992.48","1,976.29","","0.40%"
"10/28/2016","1,981.76","1,979.87","1,982.51","1,975.48","","0.10%"
"10/27/2016","1,979.80","1,975.16","1,986.53","1,973.27","","0.25%"
"10/26/2016","1,974.81","1,975.36","1,979.42","1,967.87","","-0.12%"
"10/25/2016","1,977.19","1,965.63","1,987.07","1,962.24","","0.73%"
"10/24/2016","1,962.79","1,960.97","1,970.36","1,957.65","","0.26%"
"10/21/2016","1,957.70","1,957.63","1,960.56","1,946.78","","0.03%"
"10/20/2016","1,957.09","1,967.52","1,968.11","1,956.61","","-0.53%"
"10/19/2016","1,967.50","1,971.90","1,973.24","1,961.39","","-0.08%"
"10/18/2016","1,969.11","1,958.28","1,974.01","1,958.28","","0.62%"
"10/17/2016","1,956.95","1,964.66","1,965.83","1,954.81","","-0.48%"
"10/14/2016","1,966.39","1,976.34","1,978.96","1,962.35","","-0.50%"
"10/13/2016","1,976.37","1,990.39","1,990.39","1,970.86","","-0.85%"
"10/12/2016","1,993.35","1,999.60","2,005.17","1,986.70","","-0.40%"
"10/11/2016","2,001.42","2,000.46","2,006.66","1,995.93","","0.02%"
"10/10/2016","2,001.10","1,981.11","2,002.53","1,977.43","","1.06%"
"10/07/2016","1,980.02","1,985.04","1,993.65","1,974.89","","-0.19%"
"10/06/2016","1,983.88","1,975.26","1,983.88","1,967.75","","0.41%"
"10/05/2016","1,975.85","1,985.05","1,985.05","1,962.14","","-0.46%"
"10/04/2016","1,985.02","1,987.61","1,989.32","1,975.96","","-0.09%"
"10/03/2016","1,986.80","1,981.02","1,993.55","1,975.74","","0.44%"
"09/30/2016","1,978.00","1,989.43","1,989.43","1,975.23","","-0.91%"
"09/29/2016","1,996.12","1,996.99","2,006.59","1,994.88","","0.78%"
